duration,offline
409,false
407,false
404,false
406,false
408,false
410,false
404,false
404,false
403,false
406,false
405,false
403,false
402,false
400,false
405,false
406,false
403,false
402,false
403,false
404,false
406,false
402,false
402,false
399,false
405,false
402,false
402,false
397,false
401,false
400,false
403,false
398,false
396,false
397,false
399,false
400,false
395,false
396,false
393,false
400,false
397,false
396,false
392,false
398,false
397,false
397,false
394,false
393,false
397,false
394,false
394,false
391,false
394,false
396,false
395,false
394,false
392,false
391,false
397,false
394,false
393,false
391,false
391,false
395,false
394,false
391,false
389,false
394,false
392,false
394,false
388,false
392,false
395,false
392,false
392,false
388,false
393,false
393,false
390,false
388,false
390,false
390,false
393,false
388,false
388,false
389,false
390,false
391,false
389,false
386,false
385,false
391,false
387,false
389,false
385,false
386,false
389,false
387,false
386,false
384,false
388,false
388,false
385,false
382,false
387,false
387,false
385,false
386,false
382,false
385,false
383,false
387,false
384,false
383,false
382,false
385,false
385,false
381,false
382,false
382,false
386,false
382,false
382,false
380,false
385,false
383,false
382,false
382,false
379,false
384,false
384,false
383,false
378,false
382,false
383,false
384,false
381,false
379,false
382,false
382,false
386,false
380,false
381,false
382,false
385,false
383,false
382,false
383,false
380,false
385,false
384,false
383,false
380,false
382,false
383,false
383,false
384,false
378,false
381,false
381,false
384,false
382,false
381,false
377,false
382,false
384,false
380,false
380,false
378,false
384,false
382,false
380,false
380,false
379,false
385,false
380,false
379,false
378,false
382,false
383,false
378,false
379,false
379,false
383,false
377,false
378,false
378,false
381,false
379,false
377,false
377,false
381,false
380,false
376,false
377,false
374,false
377,false
378,false
378,false
372,false
374,false
378,false
373,false
375,false
372,false
376,false
376,false
376,false
374,false
372,false
376,false
375,false
374,false
370,false
374,false
375,false
375,false
372,false
371,false
375,false
374,false
371,false
372,false
371,false
374,false
372,false
373,false
369,false
373,false
373,false
375,false
370,false
371,false
373,false
374,false
373,false
370,false
372,false
374,false
375,false
372,false
370,false
373,false
373,false
375,false
371,false
370,false
371,false
372,false
376,false
371,false
370,false
373,false
375,false
373,false
370,false
373,false
371,false
374,false
369,false
373,false
371,false
376,false
371,false
368,false
373,false
372,false
372,false
368,false
370,false
372,false
371,false
370,false
369,false
372,false
370,false
373,false
366,false
370,false
371,false
370,false
371,false
366,false
369,false
369,false
370,false
367,false
365,false
368,false
367,false
370,false
365,false
367,false
365,false
370,false
367,false
366,false
365,false
366,false
370,false
364,false
365,false
364,false
368,false
368,false
362,false
366,false
364,false
371,false
365,false
363,false
364,false
366,false
369,false
363,false
364,false
366,false
365,false
368,false
363,false
367,false
367,false
368,false
367,false
364,false
370,false
369,false
368,false
367,false
369,false
373,false
367,false
369,false
371,false
373,false
371,false
368,false
373,false
373,false
372,false
371,false
371,false
375,false
371,false
370,false
369,false
371,false
373,false
368,false
370,false
370,false
373,false
369,false
368,false
370,false
369,false
371,false
365,false
369,false
370,false
370,false
369,false
367,false
370,false
369,false
367,false
365,false
370,false
371,false
366,false
368,false
364,false
370,false
369,false
368,false
366,false
365,false
368,false
367,false
371,false
366,false
365,false
367,false
367,false
368,false
366,false
367,false
367,false
370,false
369,false
365,false
370,false
368,false
370,false
364,false
367,false
369,false
370,false
367,false
364,false
370,false
368,false
367,false
368,false
366,false
369,false
369,false
368,false
367,false
367,false
372,false
368,false
368,false
368,false
368,false
374,false
369,false
369,false
373,false
374,false
375,false
376,false
374,false
375,false
377,false
380,false
378,false
378,false
379,false
381,false
383,false
384,false
383,false
386,false
388,false
389,false
395,false
393,false
396,false
395,false
398,false
402,false
399,false
396,false
400,false
402,false
405,false
401,false
399,false
399,false
402,false
401,false
397,false
398,false
398,false
402,false
403,false
398,false
402,false
404,false
407,false
404,false
401,false
406,false
406,false
408,false
403,false
405,false
406,false
410,false
407,false
405,false
410,false
409,false
410,false
411,false
408,false
412,false
412,false
413,false
413,false
415,false
416,false
419,false
416,false
417,false
419,false
417,false
413,false
415,false
415,false
415,false
418,false
415,false
416,false
420,false
422,false
421,false
422,false
421,false
420,false
423,false
424,false
423,false
426,false
425,false
423,false
424,false
421,false
426,false
423,false
425,false
426,false
430,false
431,false
434,false
437,false
433,false
436,false
431,false
433,false
428,false
429,false
428,false
431,false
424,false
427,false
426,false
432,false
431,false
430,false
434,false
434,false
431,false
433,false
432,false
431,false
429,false
431,false
435,false
435,false
439,false
441,false
441,false
445,false
444,false
442,false
448,false
444,false
440,false
442,false
440,false
447,false
447,false
444,false
449,false
449,false
452,false
449,false
447,false
444,false
447,false
444,false
445,false
447,false
447,false
446,false
445,false
444,false
448,false
450,false
446,false
445,false
448,false
447,false
453,false
451,false
448,false
451,false
452,false
450,false
454,false
446,false
446,false
448,false
446,false
447,false
445,false
444,false
448,false
449,false
441,false
450,false
446,false
439,false
445,false
449,false
442,false
444,false
448,false
446,false
450,false
447,false
447,false
451,false
450,false
452,false
459,false
459,false
457,false
462,false
465,false
467,false
467,false
464,false
466,false
469,false
465,false
467,false
463,false
461,false
466,false
464,false
461,false
461,false
460,false
461,false
462,false
462,false
461,false
459,false
465,false
464,false
463,false
462,false
461,false
464,false
466,false
467,false
463,false
469,false
472,false
471,false
472,false
468,false
468,false
471,false
470,false
468,false
469,false
468,false
467,false
466,false
470,false
470,false
463,false
460,false
466,false
463,false
456,false
459,false
460,false
462,false
467,false
462,false
463,false
465,false
463,false
466,false
467,false
461,false
464,false
464,false
463,false
461,false
457,false
463,false
460,false
459,false
457,false
459,false
459,false
460,false
455,false
453,false
456,false
457,false
461,false
462,false
464,false
469,false
467,false
473,false
472,false
465,false
466,false
467,false
462,false
465,false
462,false
466,false
463,false
461,false
466,false
463,false
463,false
462,false
462,false
462,false
465,false
467,false
465,false
462,false
461,false
466,false
463,false
468,false
468,false
472,false
472,false
466,false
472,false
471,false
468,false
467,false
465,false
466,false
468,false
460,false
463,false
465,false
467,false
468,false
467,false
470,false
471,false
469,false
464,false
463,false
468,false
460,false
461,false
463,false
459,false
462,false
463,false
461,false
465,false
460,false
461,false
465,false
463,false
464,false
463,false
462,false
463,false
461,false
466,false
465,false
458,false
459,false
460,false
461,false
460,false
456,false
461,false
462,false
462,false
463,false
462,false
463,false
461,false
461,false
461,false
459,false
457,false
457,false
454,false
454,false
454,false
452,false
448,false
447,false
447,false
446,false
447,false
447,false
450,false
455,false
458,false
458,false
457,false
464,false
462,false
466,false
463,false
464,false
462,false
470,false
470,false
473,false
475,false
474,false
477,false
480,false
476,false
478,false
472,false
477,false
482,false
472,false
471,false
468,false
471,false
470,false
469,false
462,false
464,false
465,false
465,false
463,false
461,false
463,false
464,false
464,false
463,false
464,false
462,false
464,false
461,false
466,false
466,false
471,false
467,false
465,false
465,false
465,false
464,false
464,false
465,false
463,false
464,false
465,false
468,false
464,false
463,false
463,false
464,false
461,false
460,false
455,false
460,false
461,false
459,false
458,false
461,false
462,false
461,false
463,false
459,false
463,false
463,false
461,false
456,false
460,false
458,false
460,false
461,false
462,false
465,false
462,false
462,false
460,false
458,false
459,false
457,false
450,false
454,false
451,false
452,false
451,false
454,false
451,false
452,false
450,false
454,false
452,false
453,false
450,false
449,false
452,false
456,false
449,false
453,false
450,false
453,false
450,false
454,false
448,false
449,false
448,false
449,false
445,false
442,false
443,false
445,false
443,false
440,false
440,false
443,false
439,false
436,false
439,false
437,false
436,false
434,false
438,false
429,false
433,false
430,false
434,false
431,false
429,false
428,false
434,false
432,false
433,false
432,false
434,false
435,false
436,false
433,false
432,false
436,false
436,false
435,false
436,false
435,false
436,false
429,false
434,false
432,false
433,false
430,false
431,false
432,false
433,false
429,false
431,false
431,false
429,false
433,false
430,false
431,false
429,false
430,false
426,false
430,false
430,false
423,false
428,false
426,false
428,false
423,false
426,false
426,false
427,false
426,false
426,false
427,false
428,false
424,false
421,false
427,false
424,false
424,false
420,false
419,false
421,false
420,false
421,false
420,false
416,false
422,false
420,false
421,false
419,false
423,false
417,false
421,false
421,false
425,false
421,false
423,false
417,false
422,false
422,false
421,false
416,false
418,false
420,false
423,false
419,false
419,false
418,false
420,false
418,false
417,false
418,false
422,false
416,false
417,false
413,false
420,false
417,false
420,false
416,false
415,false
416,false
421,false
417,false
419,false
416,false
418,false
418,false
417,false
413,false
415,false
417,false
419,false
416,false
418,false
414,false
421,false
419,false
420,false
414,false
420,false
418,false
420,false
416,false
415,false
416,false
419,false
416,false
418,false
412,false
415,false
417,false
416,false
411,false
412,false
416,false
415,false
414,false
411,false
413,false
414,false
413,false
411,false
410,false
412,false
413,false
412,false
409,false
409,false
412,false
413,false
410,false
406,false
409,false
409,false
410,false
404,false
407,false
406,false
407,false
406,false
404,false
404,false
408,false
407,false
406,false
404,false
404,false
408,false
408,false
405,false
402,false
404,false
406,false
405,false
405,false
400,false
401,false
406,false
405,false
401,false
403,false
400,false
405,false
405,false
403,false
400,false
403,false
403,false
402,false
401,false
402,false
400,false
401,false
401,false
397,false
403,false
400,false
402,false
399,false
399,false
401,false
404,false
399,false
400,false
398,false
405,false
401,false
401,false
398,false
404,false
401,false
404,false
400,false
400,false
402,false
405,false
400,false
400,false
398,false
404,false
402,false
401,false
399,false
400,false
399,false
403,false
399,false
399,false
397,false
398,false
403,false
397,false
398,false
394,false
399,false
398,false
398,false
396,false
396,false
398,false
400,false
397,false
397,false
396,false
400,false
398,false
400,false
395,false
398,false
400,false
401,false
397,false
398,false
396,false
402,false
399,false
399,false
397,false
398,false
398,false
402,false
399,false
400,false
397,false
397,false
399,false
402,false
398,false
397,false
397,false
401,false
400,false
400,false
396,false
400,false
399,false
402,false
399,false
400,false
398,false
403,false
400,false
402,false
396,false
399,false
402,false
401,false
399,false
397,false
397,false
400,false
397,false
398,false
393,false
398,false
397,false
400,false
396,false
396,false
396,false
